,locus_ID,20190709-RC1-AM-BOTTOMTPM,20190709-RC7-AM-BOTTOMTPM,20190716-RC1-AM-BOTTOMTPM,20190716-RC1-AM-TOPTPM,20190716-RC2-AM-BOTTOMTPM,20190716-RC7-AM-BOTTOMTPM,20190716-RC9-AM-BOTTOMTPM,20190723-RC1-AM-BOTTOMTPM,20190723-RC2-AM-BOTTOMTPM,20190723-RC7-AM-BOTTOMTPM,20190723-RC9-AM-BOTTOMTPM,20190730-RC1-AM-BOTTOMTPM,20190730-RC2-AM-BOTTOM-BUOYTPM,20190730-RC7-AM-BOTTOMTPM,20190730-RC9-AM-BOTTOMTPM
128,NODE_908_length_9817_cov_7.346138,80.183859,137.780503,122.010561,93.604735,130.353813,191.74503,165.070937,151.42289,200.011147,172.088086,179.76815,70.336504,39.238176,89.758554,76.674809
129,NODE_909_length_9809_cov_9.262456,123.462007,159.344973,150.291031,130.11434,163.07709,290.597045,213.393206,245.364085,211.725531,228.651064,268.111925,131.990236,117.811987,183.943635,159.379691
130,NODE_910_length_9785_cov_7.336382,167.089091,208.893554,131.831724,62.61058,116.773501,197.877936,131.115141,159.160783,162.084198,151.821593,159.146372,70.570241,133.852712,115.787358,171.61238
131,NODE_911_length_9781_cov_8.135205,148.585354,196.687403,160.147764,109.614058,144.859221,203.458942,158.784242,224.365232,208.480552,151.884673,275.968412,44.12473,63.015663,171.608111,171.683718
132,NODE_929_length_9657_cov_7.177775,106.621417,174.347583,124.060812,58.166393,123.077908,233.963176,195.823575,131.977163,144.711646,190.070366,222.223956,62.580817,79.796569,73.885275,161.930169
133,NODE_944_length_9548_cov_8.629833,114.203308,154.324593,77.229207,96.286222,138.86979,247.944619,183.944957,178.012154,213.651256,216.691683,221.178521,45.219335,72.649531,158.278699,188.078113
134,NODE_978_length_9319_cov_10.180052,143.069803,209.832445,247.359293,175.454338,142.334537,271.458883,203.041604,182.461822,251.432223,269.029637,323.339406,55.619267,74.46325,94.636603,217.654623
135,NODE_1000_length_9150_cov_9.190104,99.380317,197.33095,120.958379,139.649877,200.006131,270.667646,258.567383,162.654608,206.576951,235.839302,253.690097,75.552419,151.721853,128.55302,145.718509
136,NODE_1006_length_9117_cov_8.041271,146.294503,168.348989,182.104201,84.098555,105.389238,183.07714,140.881667,194.349663,174.16349,230.310088,224.221902,94.788294,118.439986,152.066839,108.101733
137,NODE_1054_length_8843_cov_9.622781,109.751452,200.899463,260.881144,86.751693,238.121059,286.309331,214.158383,272.654043,243.817897,184.778606,258.740481,68.444518,43.632704,133.09587,137.750602
138,NODE_1064_length_8807_cov_7.572212,103.320103,205.15471,83.82854,75.497738,150.743384,238.562866,199.688234,128.841826,171.812087,185.547337,204.704955,98.18475,43.814072,162.288924,98.802856
139,NODE_1098_length_8656_cov_6.971515,112.16567,180.959272,149.299722,82.749928,89.933764,211.666453,164.149547,163.913898,214.20766,138.259799,212.350261,49.964437,62.428138,140.881818,120.670292
140,NODE_1114_length_8556_cov_9.584402,134.7822,186.634924,151.072749,29.905449,155.239443,233.080505,213.559859,265.385035,265.41674,279.810611,279.749134,161.789498,117.316589,108.148126,217.079592
141,NODE_1134_length_8465_cov_7.404637,157.772578,210.038786,87.270401,60.466089,91.997233,165.577058,167.919757,192.83496,165.465677,217.330221,209.037037,40.890328,82.107648,114.302157,144.019154
142,NODE_1136_length_8452_cov_7.564487,93.375324,146.187873,196.665336,72.673034,146.341788,184.971014,80.086987,193.137198,156.766786,224.58087,192.944034,92.1474,82.236162,139.368492,123.638488
143,NODE_1148_length_8375_cov_7.662620,159.499993,154.755338,187.475239,79.466859,120.356472,231.766716,194.007981,127.139337,194.403027,167.397625,190.609079,72.341606,101.451392,100.481499,131.730327
144,NODE_1151_length_8364_cov_8.743892,87.116574,198.208143,253.982039,48.968234,136.951664,206.290479,218.551235,135.797076,199.190537,220.003747,277.99856,82.786913,129.29279,160.985844,215.216554
145,NODE_1156_length_8347_cov_7.247588,101.846915,166.118133,88.524467,85.872304,104.298876,226.097693,259.560825,187.108589,172.385119,192.465277,249.470946,41.479362,120.306468,110.907461,118.267005
146,NODE_1167_length_8281_cov_7.943350,110.007978,131.061521,100.396956,55.652147,116.212332,234.443451,204.427717,197.202839,178.358282,229.306116,255.69033,104.540704,46.647138,177.876875,217.415751
147,NODE_1186_length_8188_cov_7.999262,103.862781,154.675515,101.556445,68.807042,151.142562,217.390487,107.532203,173.46667,166.544127,132.039015,262.89297,63.450646,75.498556,113.102843,205.744638
148,NODE_1201_length_8095_cov_10.264055,135.101948,186.294523,182.654275,145.554986,181.226245,239.926442,251.055649,201.824019,234.020104,267.170642,265.974554,64.193882,133.668306,171.641536,165.088889
149,NODE_1208_length_8069_cov_7.269279,97.894185,186.906626,148.892956,38.095656,119.31973,173.848552,193.107874,140.860731,159.656379,177.491403,206.592802,53.670661,76.632552,146.113734,93.617803
150,NODE_1216_length_8060_cov_9.349032,135.700115,175.892279,149.062054,63.565074,125.143679,220.904736,210.138661,246.787027,235.056055,286.485356,258.535242,75.224478,134.259481,156.728677,136.981869
151,NODE_1222_length_8021_cov_7.534773,121.220367,188.047293,69.138126,102.208553,80.031003,195.089308,160.496619,132.86305,137.008329,211.373684,194.863547,129.595661,77.099662,147.005413,152.152
152,NODE_1229_length_7980_cov_7.356467,114.239538,177.690734,81.082724,64.215174,120.674339,243.446648,161.33693,186.983218,223.211211,201.490625,204.591367,97.706054,87.191083,89.720973,72.833131
153,NODE_1230_length_7968_cov_8.215468,99.159663,181.750141,162.413894,96.470757,155.39058,291.229367,195.60234,151.599932,142.694028,183.454586,187.467049,108.729034,97.027612,137.431083,145.890091
154,NODE_1251_length_7888_cov_8.751819,115.598635,221.886978,175.810565,84.473251,104.663419,164.22538,137.477819,144.158891,240.283264,226.129639,229.051501,43.941576,78.424207,186.917428,147.400047
155,NODE_1283_length_7774_cov_8.500324,109.506382,229.090239,178.434393,85.737657,118.029423,222.23789,191.858234,237.764546,170.714486,221.987561,214.598254,89.198202,79.596294,146.351108,179.527858
156,NODE_1289_length_7742_cov_10.236373,180.662117,257.35144,179.185043,92.722442,165.936807,244.09615,245.212312,275.501228,274.295003,256.929,242.442112,67.180832,119.897438,163.298249,157.749733
157,NODE_1300_length_7680_cov_8.365508,150.472241,176.912762,156.569874,66.776204,91.59755,189.851524,220.742046,240.735691,207.415902,182.855672,235.387877,124.17971,90.663116,153.667542,121.181005
158,NODE_1315_length_7624_cov_8.374290,127.663507,154.474099,169.874608,67.277058,132.434737,205.440815,133.437477,167.913204,213.946225,214.930833,255.396801,79.615984,60.894722,110.585552,129.72063
159,NODE_1317_length_7617_cov_7.935202,103.823902,190.300339,121.452534,74.074213,96.40635,191.4516,204.795917,270.780698,199.206406,211.290772,223.682008,34.153147,132.062191,138.361624,145.11795
160,NODE_1320_length_7588_cov_7.596973,136.299419,175.122644,134.11765,101.404533,139.123764,206.434077,151.961006,178.100456,174.985528,196.688443,160.39673,68.57281,40.792871,116.677247,145.684398
161,NODE_1328_length_7563_cov_7.704049,128.714717,159.73973,220.203926,115.313125,157.80005,221.414305,188.349528,65.837474,130.427842,150.916312,216.117374,57.336868,51.162967,128.220652,123.095811
162,NODE_1332_length_7547_cov_8.420048,137.055398,168.089804,61.299805,54.382502,127.729221,164.630077,197.745311,169.662937,226.229015,221.047337,225.801952,45.968786,82.037727,134.085085,185.043567
163,NODE_1358_length_7466_cov_9.321144,179.330852,222.55661,198.326849,82.477872,159.889546,209.872744,199.934413,190.603732,259.232944,255.928501,256.261542,104.575768,145.154723,107.326845,124.729789
164,NODE_1359_length_7459_cov_7.796731,106.069787,137.712319,173.701861,96.316438,116.954118,231.805267,281.995547,143.089852,188.251166,168.763757,186.550794,93.045332,83.024954,135.70069,148.258644
165,NODE_1364_length_7450_cov_8.657742,163.385609,194.657277,136.64796,48.217656,92.445885,239.343575,127.509819,248.328514,213.954095,204.338146,200.789723,69.870099,135.0818,158.512806,132.816206
166,NODE_1365_length_7448_cov_8.130258,98.058249,190.654193,149.111273,68.901263,104.800678,188.625347,218.648158,200.628055,203.821673,188.671544,210.186453,93.185682,41.575015,124.579934,101.5932
167,NODE_1378_length_7411_cov_8.320283,147.837394,171.240699,112.402182,152.356033,130.118489,211.46071,146.508129,220.962673,174.131678,201.485547,197.175198,81.95328,31.340071,68.299224,188.513533
168,NODE_1401_length_7326_cov_7.211525,66.484324,156.768735,101.09412,98.103512,169.274198,206.584642,166.773728,155.461041,93.279861,183.885806,294.521193,35.539186,95.133309,138.217714,182.801251
169,NODE_1403_length_7321_cov_7.600881,108.112407,177.519991,139.101139,98.17199,94.106705,162.429553,101.988332,184.738844,191.875695,192.014701,213.914661,71.127969,116.355075,86.446351,87.487716
170,NODE_1404_length_7310_cov_7.985527,99.949491,157.119342,75.989676,105.346047,81.684278,244.018224,213.575907,243.45127,207.752023,176.284028,233.287705,71.237328,137.721693,98.123164,159.313244
171,NODE_1408_length_7279_cov_7.081949,125.480517,149.497699,178.078686,49.375499,88.349697,193.091856,130.567966,215.169721,161.708298,173.027104,219.958595,131.170122,63.840117,81.158971,104.004442
172,NODE_1412_length_7274_cov_8.330101,92.083674,191.15902,25.457631,49.410191,145.247666,222.954491,214.655047,205.533588,198.362268,205.362302,239.253493,59.664662,85.179867,156.630813,144.107343
173,NODE_1411_length_7274_cov_9.454357,150.682376,187.003389,203.661046,112.93758,170.50813,289.840838,214.655047,166.384333,203.582328,241.602708,220.113214,71.597594,127.769801,145.02853,200.149087
174,NODE_1449_length_7155_cov_8.140000,136.216833,207.087974,181.22441,71.786431,147.711772,256.969355,189.827067,258.797813,196.424941,176.091602,209.25893,121.358072,86.626123,112.095599,73.279196
175,NODE_1459_length_7139_cov_8.303642,136.528895,144.022931,207.58677,93.536244,193.108006,227.256143,190.261586,159.62519,191.553905,221.644816,204.861104,48.654447,108.530414,147.832138,155.055115
176,NODE_1466_length_7118_cov_7.308084,162.617024,165.701077,65.065963,79.384848,142.038745,98.774109,124.042699,200.133496,202.805472,193.494789,195.694755,85.402095,130.628792,71.173453,245.562611
177,NODE_1490_length_7045_cov_8.533047,112.443114,188.925742,144.657445,116.69277,137.015926,176.602226,260.354397,273.043915,167.199115,216.34711,232.379732,135.625293,143.011985,161.837101,140.627222
178,NODE_1511_length_6973_cov_8.778693,104.889717,143.190825,159.469841,81.073841,164.833074,225.019364,165.656468,194.17189,250.721378,210.222474,254.821953,74.758714,77.818624,133.259935,91.955501
179,NODE_1519_length_6956_cov_8.715548,131.439873,182.698466,146.545035,51.72146,178.463757,287.809926,166.070191,225.392825,267.740213,206.532898,220.396418,87.436531,144.881087,133.593063,159.229456
180,NODE_1523_length_6941_cov_9.145077,131.730407,191.821519,120.164751,103.671668,119.238265,233.874235,146.856142,266.962373,186.189487,232.334973,286.145215,112.666909,89.354416,133.888386,151.182572
181,NODE_1526_length_6931_cov_7.578389,140.719799,187.73863,120.341578,88.992625,59.706931,179.567687,127.462993,164.527084,159.042999,156.528694,186.017751,25.074043,55.928822,146.27563,126.171502
182,NODE_1537_length_6897_cov_8.281497,185.62614,236.953906,134.385225,126.708938,80.00985,251.090784,167.522226,258.370513,237.011376,208.339951,197.062455,50.401004,89.936812,110.26002,160.623615
183,NODE_1552_length_6849_cov_8.599941,178.054448,123.746116,175.949843,75.069352,107.443104,189.665815,148.872714,166.543315,160.990815,162.728091,239.189984,63.453047,67.935656,191.25401,119.203357
184,NODE_1595_length_6723_cov_8.796341,108.882105,225.214928,124.141294,114.76514,143.718413,225.513325,171.956278,180.348302,198.025854,288.053967,212.661623,77.604506,34.6186,144.620528,216.948865
185,NODE_1599_length_6706_cov_7.811307,109.164652,230.315431,124.462482,69.037852,82.337453,169.573031,172.402109,138.271443,243.920106,214.413108,234.015363,142.644163,92.555511,119.779183,139.207778
186,NODE_1604_length_6694_cov_9.254255,136.706227,194.543928,69.272336,153.699113,171.850457,226.51147,233.677575,266.3948,227.318729,298.098831,317.803513,129.914506,57.953211,164.209176,191.762149
187,NODE_1613_length_6666_cov_7.304493,109.835289,177.205712,41.741605,92.616221,75.938651,129.990637,142.849658,171.226164,194.051664,224.535398,209.292772,78.283942,81.48294,145.886703,122.555522
188,NODE_1616_length_6661_cov_7.249319,109.919699,222.814203,97.471705,77.239524,82.905689,187.00486,122.536579,182.067673,142.794679,149.805283,204.217424,65.286758,81.545478,88.868853,157.692548
189,NODE_1620_length_6650_cov_7.224261,100.930369,191.307097,83.688246,69.633355,103.807233,203.609716,92.057941,139.464116,160.200839,176.539936,194.073171,104.63574,46.676228,120.812009,105.306508
190,NODE_1634_length_6619_cov_7.842474,184.389821,155.610461,210.220959,93.28993,132.118345,212.767588,205.553402,215.589594,172.466738,146.343796,147.571186,91.995393,117.249439,153.336565,114.62946
191,NODE_1643_length_6582_cov_7.150299,176.178763,142.697033,155.046842,93.827232,139.870771,172.838078,206.735686,119.25719,208.151276,129.345383,180.22617,92.525049,58.961763,64.258081,141.895061
192,NODE_1649_length_6570_cov_8.200307,157.928497,189.081419,169.457445,47.001412,70.065913,156.669237,207.122055,217.237033,202.747765,254.706055,238.981267,79.45555,82.700671,90.129611,106.620478
193,NODE_1653_length_6563_cov_7.941303,148.800953,189.287996,84.820996,62.737037,140.284558,280.661111,248.817726,184.853273,139.178876,192.35653,196.710561,145.827648,82.790889,128.89725,177.895021
194,NODE_1667_length_6525_cov_7.874652,46.777689,162.551385,199.092693,102.556119,91.727688,265.7242,114.721142,240.649556,192.512309,220.504328,299.501851,53.3446,95.181828,77.799749,134.217623
195,NODE_1703_length_6425_cov_6.853375,38.018986,146.270633,144.470082,72.13328,150.533288,194.029024,158.930611,100.018356,118.534525,178.301978,217.345165,135.488653,84.61055,144.90792,145.45008
196,NODE_1714_length_6400_cov_7.941214,171.770314,170.542758,246.579245,80.469083,136.740745,186.334397,234.030493,245.468477,249.918756,151.474749,245.4931,81.618652,121.355415,138.874973,182.540841
197,NODE_1717_length_6390_cov_9.151539,162.487703,194.540809,305.084888,48.358921,151.376342,220.56583,213.095899,156.457854,178.799639,271.252754,300.528823,122.62435,97.239823,172.216234,210.258839
198,NODE_1743_length_6310_cov_6.708074,145.234951,206.682873,117.72863,57.152382,109.528029,171.866604,161.897242,79.246157,181.123048,200.261681,193.733798,55.208134,86.189176,80.517612,129.648063
199,NODE_1773_length_6263_cov_6.882088,87.811494,150.150651,44.486862,123.412204,117.726754,259.779403,97.88509,171.120453,231.187472,183.03003,228.693351,55.632988,86.851441,135.228728,167.973756
200,NODE_1779_length_6245_cov_7.284491,117.428041,145.73662,59.490571,57.762664,118.073889,156.32735,141.807073,148.742925,189.157612,211.812569,246.153136,69.746793,37.331905,108.502764,121.67315
201,NODE_1787_length_6228_cov_7.579135,88.317561,189.988025,178.969697,33.099676,88.802717,165.473127,153.142389,275.371351,208.043794,188.804771,207.572419,83.93046,112.308772,142.808558,131.399631
202,NODE_1788_length_6228_cov_7.202009,88.317561,160.759098,134.227272,91.024109,111.003396,87.091119,175.019873,183.5809,195.805924,160.484055,218.79255,69.94205,112.308772,129.207743,150.171007
203,NODE_1896_length_5944_cov_7.320088,82.355747,148.204823,109.503362,86.810718,155.247274,164.437339,172.122564,192.591304,141.219003,203.016868,188.338444,29.349446,65.450106,71.340575,147.696222
204,NODE_1909_length_5926_cov_9.380003,320.123876,261.449123,141.22768,208.995879,280.314511,265.751278,241.722427,217.341321,231.806226,298.024314,312.909515,559.378927,722.193337,322.033997,207.420041
205,NODE_1928_length_5885_cov_9.250429,208.009306,222.015032,126.4309,114.016525,125.473417,212.272944,162.300173,194.575288,226.979328,270.140674,309.204618,29.651675,92.572201,136.942912,159.165795
206,NODE_1971_length_5786_cov_8.419822,95.249835,152.363925,176.888248,98.172528,183.530987,225.387485,224.133014,222.747525,178.175988,218.893106,205.730532,105.605628,94.197219,117.348021,182.211601
207,NODE_1992_length_5762_cov_8.363063,170.057833,184.67472,129.194731,116.518944,152.259837,207.487488,189.550638,273.412851,132.546998,240.279124,230.919393,60.6044,162.171071,125.21601,121.99468
208,NODE_2001_length_5748_cov_7.072545,138.517846,121.661494,145.706616,26.956328,160.67366,179.64124,249.407301,199.343686,126.234759,179.379049,164.485452,106.323201,67.740156,95.993126,132.491927
209,NODE_2017_length_5713_cov_9.505479,139.390108,170.334249,228.077015,117.546709,129.346261,313.968658,239.024971,313.436886,213.944387,247.554354,153.261471,76.423433,81.799276,170.903582,123.070878
210,NODE_2035_length_5668_cov_7.051309,140.527861,139.526417,180.660936,109.390778,154.849149,220.608601,192.779155,151.678355,134.806407,197.57986,278.124934,0.0,82.46591,149.824979,206.793475
211,NODE_2061_length_5628_cov_7.662300,97.999549,156.763202,99.259964,91.825569,123.140439,260.863562,145.639945,140.055169,196.897518,209.498483,186.773266,93.132554,166.135323,90.552061,197.890523
212,NODE_2062_length_5628_cov_6.568455,32.666516,145.951947,66.17331,119.37324,98.512351,173.909041,145.639945,152.787457,135.791391,157.123863,199.224817,108.654646,83.067662,143.374096,124.983489
213,NODE_2086_length_5592_cov_7.074770,76.726549,168.684192,133.219776,64.703722,57.845023,262.586683,146.603231,89.716439,232.373451,126.531188,175.477243,93.749271,69.680664,136.727541,125.811575
214,NODE_2107_length_5557_cov_7.536532,121.351462,208.114089,67.039898,83.729778,83.169717,234.919026,196.736072,180.596018,220.121046,212.251336,227.077014,0.0,84.157683,53.516361,179.388599
215,NODE_2119_length_5543_cov_8.343477,143.788002,181.200335,252.050477,83.947452,108.400815,117.763979,135.607112,232.798509,165.519635,175.562239,215.019504,141.902904,70.313335,142.278708,232.753555
216,NODE_2147_length_5488_cov_7.151298,111.74683,160.879151,0.0,56.542447,117.940024,168.54867,199.278707,248.267306,132.387405,241.871466,134.177376,159.296124,99.452224,162.626531,192.399997
217,NODE_2149_length_5487_cov_7.008284,111.767788,133.16634,33.958396,94.255095,84.258631,188.413169,137.029777,261.383044,160.288485,155.901949,242.842745,95.595602,85.260725,123.929169,74.836263
218,NODE_2158_length_5477_cov_8.808927,123.175574,172.329774,204.131815,66.102605,160.391392,248.37675,299.535211,261.874429,216.44683,166.966874,224.091706,63.850162,56.947112,131.922184,182.086933
219,NODE_2157_length_5477_cov_9.437661,179.164471,183.447823,238.153784,66.102605,101.299827,307.98717,174.728873,301.155594,216.44683,290.845523,300.923148,31.925081,113.894223,201.76334,182.086933
220,NODE_2159_length_5475_cov_11.136900,224.039781,266.933527,187.190918,226.722751,160.451526,347.857855,374.559618,314.367514,251.452078,344.835363,313.846466,143.716878,85.452728,163.023968,246.445584
221,NODE_2167_length_5460_cov_8.037188,146.03761,172.882097,238.914142,75.788052,127.029449,239.203898,212.84993,210.171231,154.099531,178.308364,211.964315,128.109582,99.976276,140.129974,118.198766
222,NODE_2190_length_5418_cov_6.524893,181.172925,140.533839,103.205853,95.491477,93.896286,120.554041,164.065071,79.44349,204.751786,234.194894,213.657796,129.132028,129.565016,62.77705,64.986899
223,NODE_2205_length_5387_cov_9.007502,113.903979,214.877306,173.02512,67.240303,154.55633,293.060844,228.511496,226.424248,241.475759,219.146215,254.002518,48.711458,72.406345,142.085357,141.639786
